net,length_um
_09902_,10.64
_12580_,10.64
_10997_,10.635
_00334_,10.62
_01935_,10.62
_02660_,10.62
_05476_,10.62
_05575_,10.62
_05614_,10.62
_06360_,10.62
_07088_,10.62
_07245_,10.62
_09389_,10.62
_11182_,10.62
_11528_,10.62
net463,10.62
net1013,10.62
_02327_,10.6
_05899_,10.6
_08024_,10.6
_08157_,10.6
_08285_,10.6
_11484_,10.6
_07419_,10.585
_00754_,10.58
_04161_,10.58
_07420_,10.58
_10786_,10.58
_12209_,10.58
u_multiplier.dp_c0_lo\[52\],10.58
_01724_,10.57
_06251_,10.565
_00005_,10.56
_00276_,10.56
_04735_,10.56
_07229_,10.56
_11949_,10.56
Aligned_C[13],10.54
MaxExp[24],10.54
ProdASC[0],10.54
ProdASC[25],10.54
_01556_,10.54
_02444_,10.54
_08852_,10.54
_08962_,10.54
_10064_,10.54
_10665_,10.54
partial_products_carry[37],10.54
partial_products_carry[58],10.54
partial_products_carry[70],10.54
partial_products_sum[98],10.54
net488,10.54
_06730_,10.535
A_in[20],10.53
_11763_,10.52
net291,10.52
_12457_,10.51
_00336_,10.5
_00548_,10.5
_05365_,10.5
_06323_,10.5
_06519_,10.5
_06710_,10.5
_07252_,10.5
_07361_,10.5
_10554_,10.5
_10714_,10.5
_12762_,10.5
net892,10.5
_01344_,10.48
_01714_,10.48
_02657_,10.48
_04811_,10.48
_07805_,10.48
_10426_,10.48
_03728_,10.47
_10315_,10.47
_00326_,10.46
_02068_,10.46
_05220_,10.46
_06088_,10.46
_09851_,10.46
_10056_,10.46
_10174_,10.46
_10186_,10.46
_12629_,10.46
u_multiplier.dp_c0_lo\[15\],10.46
net920,10.46
_03860_,10.45
_00069_,10.44
_03639_,10.44
_10039_,10.44
_11249_,10.44
_01607_,10.42
_06153_,10.42
_07933_,10.42
_08894_,10.42
_08979_,10.42
_10903_,10.42
_10970_,10.42
_12841_,10.42
_12942_,10.42
_01337_,10.4
_02335_,10.4
_02431_,10.4
_03283_,10.4
_04063_,10.4
_04243_,10.4
_07018_,10.4
_07083_,10.4
_07434_,10.4
_08415_,10.4
_12293_,10.4
_00541_,10.38
_01084_,10.38
_01401_,10.38
_02171_,10.38
_03039_,10.38
_06126_,10.38
_08357_,10.38
_12184_,10.38
_07401_,10.375
Aligned_C[11],10.37
_03886_,10.36
_07441_,10.36
_07998_,10.36
_08605_,10.36
_08751_,10.36
_11807_,10.36
u_multiplier.dp_c0_lo\[17\],10.36
_02325_,10.35
ProdASC[27],10.34
_01132_,10.34
_01725_,10.34
_03830_,10.34
_05265_,10.34
_05800_,10.34
_06329_,10.34
_06461_,10.34
_06543_,10.34
_08365_,10.34
_11597_,10.34
_12391_,10.34
_09994_,10.335
ProdASC[24],10.33
_00513_,10.33
_00846_,10.32
_05118_,10.32
_08202_,10.32
_08569_,10.32
_12314_,10.32
u_multiplier.partial_sum\[107\],10.32
net565,10.32
net642,10.32
net689,10.32
net953,10.32
net980,10.32
net1039,10.32
_06675_,10.31
_01424_,10.3
_01907_,10.3
_08416_,10.3
_08830_,10.3
_09120_,10.3
_09413_,10.3
_09644_,10.3
_11601_,10.3
_08120_,10.295
ExpDiff[2],10.29
_06132_,10.285
_00008_,10.28
_02972_,10.28
_04764_,10.28
_05367_,10.28
_07332_,10.28
_07730_,10.28
_09525_,10.28
_10517_,10.28
_10899_,10.28
_11697_,10.28
_11757_,10.28
_12543_,10.28
_12876_,10.28
net620,10.28
_05638_,10.26
_07640_,10.26
_08737_,10.26
_09924_,10.26
net934,10.25
_00503_,10.24
_00728_,10.24
_01034_,10.24
_01144_,10.24
_01403_,10.24
_02389_,10.24
_04019_,10.24
_04130_,10.24
_04360_,10.24
_05174_,10.24
_06608_,10.24
_06741_,10.24
_07203_,10.24
_07331_,10.24
_07384_,10.24
_10045_,10.24
_10958_,10.24
_11064_,10.24
_11638_,10.24
_11884_,10.24
net300,10.24
_08716_,10.23
_04274_,10.22
_10667_,10.22
net1053,10.22
_05453_,10.215
_01645_,10.2
_01845_,10.2
_01859_,10.2
_02134_,10.2
_03053_,10.2
_03977_,10.2
_04876_,10.2
_05563_,10.2
_09457_,10.2
_09898_,10.2
_10054_,10.2
_10076_,10.2
_10271_,10.2
_10508_,10.2
_10802_,10.2
_11892_,10.2
net562,10.2
net928,10.2
_03246_,10.18
_10702_,10.18
_12443_,10.18
net1031,10.18
_01780_,10.16
_02593_,10.16
_02831_,10.16
_03608_,10.16
_05656_,10.16
_07494_,10.16
_08050_,10.16
_09009_,10.16
_09685_,10.16
_10769_,10.16
_10815_,10.16
_11666_,10.16
_12384_,10.16
_12673_,10.16
net529,10.16
net936,10.16
_06833_,10.155
_11235_,10.15
_12847_,10.15
_01228_,10.14
_04126_,10.14
_06794_,10.14
_11497_,10.14
_12617_,10.14
ProdASC[54],10.13
_08388_,10.12
_10889_,10.12
_11006_,10.12
_12867_,10.12
_01273_,10.11
_00085_,10.1
_01204_,10.1
_02394_,10.1
_12458_,10.1
_12459_,10.1
net881,10.1
net886,10.1
net352,10.1
net496,10.1
B_in[19],10.09
ExpDiff[27],10.09
Aligned_C[134],10.08
Aligned_C[28],10.08
Aligned_C[32],10.08
Aligned_C[62],10.08
Aligned_C[6],10.08
ExpDiff[21],10.08
ProdASC[10],10.08
ProdASC[20],10.08
ProdASC[31],10.08
ProdASC[63],10.08
_00838_,10.08
_05730_,10.08
_06439_,10.08
_07733_,10.08
_07761_,10.08
_08843_,10.08
_09526_,10.08
_10395_,10.08
_10948_,10.08
_11223_,10.08
partial_products_carry[57],10.08
partial_products_sum[80],10.08
partial_products_sum[85],10.08
net919,10.08
Aligned_C[44],10.07
_00045_,10.06
_01340_,10.06
_02096_,10.06
_05593_,10.06
_05743_,10.06
_10017_,10.06
net355,10.06
_00645_,10.04
_02402_,10.04
_02547_,10.04
_05590_,10.04
_06815_,10.04
_07295_,10.04
_08283_,10.04
_09560_,10.04
_11196_,10.04
_11318_,10.04
_12252_,10.04
_12619_,10.04
_12672_,10.04
_05565_,10.02
_09152_,10.02
u_multiplier.dp_c0_lo\[53\],10.02
_10365_,10.015
_01598_,10
_07496_,10
_07958_,10
_09012_,10
_09400_,10
_12214_,10
net891,10
Aligned_C[127],9.99
ProdASC[4],9.99
_01139_,9.98
_01541_,9.98
_04061_,9.98
_10516_,9.98
net960,9.98
net1046,9.98
_05164_,9.97
_12735_,9.97
_00377_,9.96
_00435_,9.96
_00657_,9.96
_00956_,9.96
_02439_,9.96
_07524_,9.96
_08070_,9.96
_09308_,9.96
_11147_,9.96
_11570_,9.96
_12268_,9.96
_12557_,9.96
_12911_,9.96
u_multiplier.dp_c0_hi\[52\],9.96
u_multiplier.dp_c0_hi\[27\],9.955
_00015_,9.94
_01229_,9.94
_01283_,9.94
_02033_,9.94
_03288_,9.94
_04798_,9.94
_05332_,9.94
_07371_,9.94
_08419_,9.94
_09639_,9.94
_09754_,9.94
_12303_,9.94
u_sign_logic.Sign_AB\[3\],9.94
_01703_,9.92
_02442_,9.92
_06854_,9.92
_09578_,9.92
_10420_,9.92
_11425_,9.92
net418,9.92
_00519_,9.9
_00528_,9.9
_01282_,9.9
_01583_,9.9
_02682_,9.9
_03422_,9.9
_04174_,9.9
_04801_,9.9
_05274_,9.9
_06290_,9.9
_09503_,9.9
_10138_,9.9
_10561_,9.9
_12750_,9.9
Aligned_C[94],9.89
ExpDiff[31],9.89
ProdASC[12],9.89
partial_products_sum[106],9.89
ExpDiff[20],9.88
_06721_,9.88
_11698_,9.88
partial_products_sum[24],9.88
net876,9.87
_00906_,9.86
_00960_,9.86
_01579_,9.86
_04415_,9.86
_05180_,9.86
_06268_,9.86
_07253_,9.86
_08005_,9.86
_08643_,9.86
_09257_,9.86
_10444_,9.86
_11612_,9.86
net309,9.86
net590,9.86
_07670_,9.85
_00467_,9.84
_03436_,9.84
_05895_,9.84
_06607_,9.84
_08647_,9.84
_10510_,9.84
_11264_,9.84
_12431_,9.84
_12444_,9.84
_12506_,9.84
_00349_,9.82
_02013_,9.82
_02202_,9.82
_03275_,9.82
_03380_,9.82
_04438_,9.82
_06253_,9.82
_06299_,9.82
_06318_,9.82
_07104_,9.82
_07221_,9.82
_07517_,9.82
_07563_,9.82
_08728_,9.82
_08730_,9.82
_09605_,9.82
_09832_,9.82
_10859_,9.82
_10862_,9.82
_11342_,9.82
_11388_,9.82
_12135_,9.82
_12598_,9.82
_12878_,9.82
net447,9.82
net1007,9.82
_02084_,9.81
_08659_,9.81
_10214_,9.81
_03840_,9.8
_05861_,9.8
_11268_,9.8
_12190_,9.8
_12686_,9.8
_01127_,9.78
_01778_,9.78
_03077_,9.78
_03980_,9.78
_06171_,9.78
_06873_,9.78
_09080_,9.78
_10164_,9.78
_10311_,9.78
_11125_,9.78
_12018_,9.78
net450,9.78
_04218_,9.77
C_in[47],9.76
_01537_,9.76
_02287_,9.76
_06442_,9.76
_08094_,9.76
_09985_,9.76
_10762_,9.76
_01960_,9.74
_06559_,9.74
_07126_,9.74
_08410_,9.74
_09378_,9.74
_12464_,9.74
net1023,9.74
_05446_,9.73
_12628_,9.725
_01933_,9.72
_05454_,9.72
_08736_,9.72
_09483_,9.72
_09534_,9.72
_12369_,9.72
_12402_,9.72
_03148_,9.7
_03378_,9.7
_05521_,9.7
_05562_,9.7
_06117_,9.7
_06555_,9.7
_06809_,9.7
_08685_,9.7
_08726_,9.7
_09554_,9.7
_10053_,9.7
u_multiplier.dp_c0_hi\[3\],9.7
net239,9.7
_08036_,9.685
_02734_,9.68
_04403_,9.68
_04526_,9.68
_06198_,9.68
_08885_,9.68
_12056_,9.68
_01311_,9.66
_07842_,9.66
_09523_,9.66
net245,9.66
net378,9.66
MaxExp[2],9.65
MaxExp[4],9.65
B_in[58],9.64
C_in[23],9.64
_00060_,9.64
_06155_,9.64
_06683_,9.64
_07209_,9.64
_08281_,9.64
_08498_,9.64
_11467_,9.64
_11607_,9.64
net864,9.64
net870,9.64
net252,9.64
net441,9.64
net608,9.64
net692,9.64
net700,9.64
Prec[2],9.63
_03284_,9.62
_06449_,9.62
_06602_,9.62
_08088_,9.62
_08996_,9.62
_09635_,9.62
_09693_,9.62
_10439_,9.62
_10944_,9.62
_11511_,9.62
_12095_,9.62
_12857_,9.62
_07663_,9.61
_05335_,9.6
_05531_,9.6
_06660_,9.6
_06704_,9.6
_10077_,9.6
net451,9.6
net505,9.6
net581,9.6
_00796_,9.58
_01469_,9.58
_02472_,9.58
_05391_,9.58
_05411_,9.58
_06822_,9.58
_07002_,9.58
_09953_,9.58
_10137_,9.58
_10764_,9.58
_11019_,9.58
_12676_,9.58
_12690_,9.58
_01943_,9.575
_05001_,9.57
_09807_,9.57
_05822_,9.56
_10779_,9.56
_00063_,9.54
_01120_,9.54
_05623_,9.54
_06222_,9.54
_06926_,9.54
_09530_,9.54
_10885_,9.54
_12011_,9.54
net555,9.54
net614,9.54
net1061,9.54
_09299_,9.535
_12045_,9.53
_01467_,9.52
_01716_,9.52
_01964_,9.52
_02208_,9.52
_02908_,9.52
_07493_,9.52
_08214_,9.52
net996,9.52
_00731_,9.5
_01384_,9.5
_01441_,9.5
_01728_,9.5
_02281_,9.5
_05135_,9.5
_05210_,9.5
_05543_,9.5
_05736_,9.5
_06560_,9.5
_07219_,9.5
_08503_,9.5
_08511_,9.5
_08649_,9.5
_09104_,9.5
_09740_,9.5
_09863_,9.5
_10545_,9.5
_10971_,9.5
_11449_,9.5
_11862_,9.5
_02400_,9.485
_00027_,9.48
_01346_,9.48
_05796_,9.48
_06025_,9.48
_08091_,9.48
_08696_,9.48
_09252_,9.48
_09814_,9.48
_10172_,9.48
_12122_,9.48
net549,9.48
_05070_,9.47
_00520_,9.46
_00874_,9.46
_07708_,9.46
_07876_,9.46
_10957_,9.46
partial_products_carry[94],9.45
_00340_,9.44
_00534_,9.44
_00788_,9.44
_02562_,9.44
_04178_,9.44
_04326_,9.44
_05351_,9.44
_05570_,9.44
_06306_,9.44
_06384_,9.44
_06582_,9.44
_09896_,9.44
_10227_,9.44
_12148_,9.44
net1009,9.44
_01418_,9.42
_03103_,9.42
_05009_,9.42
_07573_,9.42
_08347_,9.42
_10747_,9.415
ExpDiff[1],9.41
partial_products_carry[39],9.41
_01774_,9.4
_02316_,9.4
_04152_,9.4
_04206_,9.4
_06744_,9.4
_07587_,9.4
_09397_,9.4
_09602_,9.4
_09677_,9.4
net678,9.4
MaxExp[19],9.39
_04885_,9.38
_05670_,9.38
_06497_,9.38
_08370_,9.38
_09645_,9.38
_10012_,9.38
_11234_,9.38
_11682_,9.38
_12385_,9.38
_12516_,9.38
_00469_,9.36
_00924_,9.36
_00978_,9.36
_01356_,9.36
_04151_,9.36
_05176_,9.36
_05221_,9.36
_06668_,9.36
_06781_,9.36
_07810_,9.36
_07885_,9.36
_08056_,9.36
_09563_,9.36
_09732_,9.36
_09827_,9.36
_12313_,9.36
_12683_,9.36
net206,9.36
_01128_,9.34
_02271_,9.34
_05488_,9.34
_06241_,9.34
_09428_,9.34
_10931_,9.34
_12601_,9.34
_07076_,9.335
C_in[34],9.33
partial_products_carry[48],9.33
_00750_,9.32
_05682_,9.32
_06298_,9.32
_06804_,9.32
_07877_,9.32
_08706_,9.32
_12487_,9.32
net380,9.32
net405,9.32
_04907_,9.3
_04970_,9.3
_12884_,9.3
partial_products_sum[83],9.3
_00508_,9.28
_05703_,9.28
_05827_,9.28
_07243_,9.28
_07560_,9.28
_08021_,9.28
_09107_,9.28
_11651_,9.28
_12191_,9.28
_00479_,9.26
_00700_,9.26
_05728_,9.26
_05886_,9.26
_06446_,9.26
_08256_,9.26
_09216_,9.26
_09384_,9.26
_10304_,9.26
_10427_,9.26
_11850_,9.26
_12187_,9.26
_00426_,9.24
_00877_,9.24
_01237_,9.24
_02851_,9.24
_02858_,9.24
_04808_,9.24
_04915_,9.24
_05223_,9.24
_07075_,9.24
_07347_,9.24
_08231_,9.24
_08273_,9.24
_09489_,9.24
_10279_,9.24
_11515_,9.24
_11756_,9.24
_11829_,9.24
_00630_,9.235
_00266_,9.225
_01694_,9.22
_01748_,9.22
_05867_,9.22
_09811_,9.22
Aligned_C[160],9.21
Aligned_C[26],9.21
_01531_,9.2
_02289_,9.2
_07160_,9.2
_07275_,9.2
_08102_,9.2
_12565_,9.2
_05698_,9.19
_04894_,9.18
_11459_,9.18
_11622_,9.18
_12393_,9.18
u_align.Aligned_C\[77\],9.18
net292,9.18
net1068,9.18
_09800_,9.17
_00641_,9.16
_00642_,9.16
_00808_,9.16
_01357_,9.16
_04663_,9.16
_05086_,9.16
_05175_,9.16
_05654_,9.16
_07966_,9.16
_08080_,9.16
_08376_,9.16
_09277_,9.16
_09295_,9.16
_09818_,9.16
_10123_,9.16
_10397_,9.16
_10557_,9.16
_12282_,9.16
_12395_,9.16
_01855_,9.14
_02173_,9.14
_02411_,9.14
_07673_,9.14
_11266_,9.14
_12567_,9.14
_02449_,9.135
_11759_,9.135
_10547_,9.13
_02436_,9.12
_03672_,9.12
_06853_,9.12
_07193_,9.12
_07559_,9.12
_07804_,9.12
_08480_,9.12
_10637_,9.12
_11798_,9.12
_11999_,9.12
_12296_,9.12
_12509_,9.12
_02920_,9.11
_12102_,9.11
_01508_,9.1
_01654_,9.1
_06601_,9.1
_01182_,9.09
_12261_,9.09
_12764_,9.09
_00998_,9.085
_01756_,9.08
_05085_,9.08
_06139_,9.08
_07183_,9.08
_08544_,9.08
_12423_,9.08
B_in[1],9.07
B_in[45],9.07
_00186_,9.06
_03926_,9.06
_04304_,9.06
_06529_,9.06
_07023_,9.06
_08407_,9.06
_08467_,9.06
_10419_,9.06
_10584_,9.06
_11623_,9.06
_12838_,9.06
_12839_,9.06
net1043,9.06
B_in[55],9.05
_01635_,9.04
_01807_,9.04
_02315_,9.04
_03262_,9.04
_04177_,9.04
_06863_,9.04
_07273_,9.04
_08018_,9.04
_09205_,9.04
_09633_,9.04
_09653_,9.04
_12885_,9.04
_00194_,9.02
_00883_,9.02
_02207_,9.02
_04779_,9.02
_05187_,9.02
_05403_,9.02
_05785_,9.02
_05790_,9.02
_07452_,9.02
_07616_,9.02
_08459_,9.02
_08547_,9.02
_09624_,9.02
_10837_,9.02
_11190_,9.02
_11199_,9.02
_11345_,9.02
_12624_,9.02
_12816_,9.02
_00711_,9.01
_01622_,9
_05801_,9
_06553_,9
_08025_,9
_09337_,9
_10881_,9
_00287_,8.98
_01388_,8.98
_03085_,8.98
_05864_,8.98
_07887_,8.98
_08698_,8.98
_09477_,8.98
_09965_,8.98
_10351_,8.98
u_multiplier.dp_c0_lo\[22\],8.98
Aligned_C[91],8.97
Sticky_C[0],8.97
partial_products_carry[77],8.97
partial_products_carry[93],8.97
Aligned_C[55],8.96
Aligned_C[69],8.96
Aligned_C[79],8.96
ExpDiff[18],8.96
ExpDiff[4],8.96
_00217_,8.96
_02154_,8.96
_05421_,8.96
_09452_,8.96
partial_products_sum[63],8.96
_00115_,8.94
_00157_,8.94
_00275_,8.94
_02524_,8.94
_03241_,8.94
_03990_,8.94
_04317_,8.94
_04870_,8.94
_08405_,8.94
_08608_,8.94
_08755_,8.94
_09283_,8.94
_10068_,8.94
_10868_,8.94
_12182_,8.94
_12225_,8.94
_12504_,8.94
ProdASC[56],8.93
_00269_,8.92
_01494_,8.92
_04678_,8.92
_05738_,8.92
_05998_,8.92
_06001_,8.92
_06361_,8.92
_07754_,8.92
_08071_,8.92
_08691_,8.92
_09436_,8.92
_10725_,8.92
_11224_,8.92
_11259_,8.92
_12049_,8.92
u_component_formatter.A_in\[63\],8.92
_11081_,8.91
_00437_,8.9
_00509_,8.9
_01031_,8.9
_01590_,8.9
_01921_,8.9
_02004_,8.9
_02659_,8.9
_02943_,8.9
_03905_,8.9
_04806_,8.9
_04954_,8.9
_05322_,8.9
_05913_,8.9
_06432_,8.9
_06700_,8.9
_07246_,8.9
_07280_,8.9
_07607_,8.9
_08013_,8.9
_08049_,8.9
_08057_,8.9
_08179_,8.9
_08652_,8.9
_09093_,8.9
_09493_,8.9
_10789_,8.9
_11387_,8.9
_11839_,8.9
_12874_,8.9
net512,8.9
net1014,8.9
_02052_,8.895
_00351_,8.88
_01755_,8.88
_04895_,8.88
_07354_,8.88
_08109_,8.88
_12422_,8.88
_11924_,8.875
_03588_,8.86
_05578_,8.86
_06748_,8.86
_06847_,8.86
_11460_,8.86
_12287_,8.86
u_multiplier.dp_c0_lo\[25\],8.86
_07326_,8.85
A_in[12],8.84
A_in[32],8.84
A_in[50],8.84
B_in[24],8.84
C_in[53],8.84
_01944_,8.84
_04883_,8.84
_07053_,8.84
partial_products_carry[79],8.84
net1025,8.84
_01582_,8.82
_01625_,8.82
_02165_,8.82
_02558_,8.82
_05107_,8.82
_06030_,8.82
_07391_,8.82
_07935_,8.82
_08926_,8.82
_09218_,8.82
_10147_,8.82
_10204_,8.82
_10353_,8.82
_10506_,8.82
_12003_,8.82
_12490_,8.82
_12561_,8.82
net382,8.82
_01663_,8.81
_01434_,8.8
_01647_,8.8
_05222_,8.8
_05598_,8.8
_05740_,8.8
_06795_,8.8
_07992_,8.8
_09166_,8.8
_09167_,8.8
_09648_,8.8
_11091_,8.8
_11462_,8.8
_11581_,8.8
_12005_,8.8
_12154_,8.8
_12713_,8.8
_12739_,8.8
_12965_,8.8
_01300_,8.795
_05933_,8.795
_00319_,8.78
_01278_,8.78
_04896_,8.78
_05821_,8.78
_07047_,8.78
_08520_,8.78
_10379_,8.78
_12968_,8.765
_01928_,8.76
_03096_,8.76
_04213_,8.76
_08712_,8.76
B_in[30],8.75
_00248_,8.74
_00267_,8.74
_02672_,8.74
_03591_,8.74
_03828_,8.74
_04329_,8.74
_06462_,8.74
_06712_,8.74
_06736_,8.74
_08432_,8.74
_12112_,8.74
C_in[43],8.73
B_in[11],8.72
B_in[43],8.72
B_in[7],8.72
C_in[20],8.72
C_in[29],8.72
_00445_,8.72
_02391_,8.72
_07052_,8.72
_10892_,8.72
_11577_,8.72
_12998_,8.72
net885,8.72
net867,8.72
net284,8.72
_08428_,8.71
_00625_,8.7
_01313_,8.7
_05119_,8.7
_06003_,8.7
_06278_,8.7
_06752_,8.7
_07271_,8.7
_07645_,8.7
_08055_,8.7
_08312_,8.7
_09532_,8.7
_11027_,8.7
_11971_,8.7
net205,8.7
net483,8.7
_00725_,8.68
_02275_,8.68
_06286_,8.68
_06492_,8.68
_08142_,8.68
_11315_,8.68
_11590_,8.68
_12032_,8.68
net280,8.68
net353,8.68
net436,8.68
net596,8.68
_01292_,8.66
_01854_,8.66
_04775_,8.66
_04997_,8.66
_06260_,8.66
_07009_,8.66
_07462_,8.66
_09570_,8.66
_10530_,8.66
u_multiplier.dp_c0_hi\[22\],8.66
_01659_,8.64
u_align.Aligned_C\[126\],8.64
net369,8.64
Aligned_C[58],8.63
Aligned_C[90],8.63
ProdASC[48],8.63
net904,8.625
_00330_,8.62
_00766_,8.62
_08766_,8.62
_09865_,8.62
_10717_,8.62
_10855_,8.62
_11128_,8.62
net1058,8.62
C_in[13],8.61
C_in[37],8.61
_12740_,8.61
_00237_,8.6
_04062_,8.6
_07914_,8.6
u_multiplier.dp_c0_lo\[44\],8.6
net942,8.6
net989,8.6
_02195_,8.58
_02407_,8.58
_04660_,8.58
_05004_,8.58
_05891_,8.58
_06089_,8.58
_06163_,8.58
_06426_,8.58
_06500_,8.58
_06865_,8.58
_06921_,8.58
_07562_,8.58
_07762_,8.58
_07903_,8.58
_08974_,8.58
_10090_,8.58
_10704_,8.58
_10866_,8.58
_11104_,8.58
_11677_,8.58
_12350_,8.58
_12786_,8.58
_04911_,8.575
_08890_,8.57
_00117_,8.56
_00695_,8.56
_00853_,8.56
_01268_,8.56
_01693_,8.56
_05381_,8.56
_05932_,8.56
_06328_,8.56
_06780_,8.56
_06992_,8.56
_07049_,8.56
_07263_,8.56
_09003_,8.56
_09687_,8.56
_10838_,8.56
_10966_,8.56
_12667_,8.56
net427,8.56
_06583_,8.555
_07745_,8.555
_00640_,8.54
_03846_,8.54
_05308_,8.54
_06091_,8.54
_06667_,8.54
_07046_,8.54
_07094_,8.54
_11796_,8.54
_12133_,8.54
_12694_,8.54
_12999_,8.54
u_multiplier.dp_c0_lo\[19\],8.54
net354,8.54
Aligned_C[20],8.53
partial_products_sum[75],8.53
_02067_,8.525
_04086_,8.525
_02317_,8.52
_03120_,8.52
_04017_,8.52
_04268_,8.52
_04407_,8.52
_05361_,8.52
_08277_,8.52
_10470_,8.52
_11010_,8.52
_12161_,8.52
_01552_,8.5
_04136_,8.5
_04419_,8.5
_05444_,8.5
_09744_,8.5
_12344_,8.5
partial_products_carry[22],8.5
net872,8.49
_00634_,8.48
_00637_,8.48
_00979_,8.48
_01036_,8.48
_01764_,8.48
_02176_,8.48
_04770_,8.48
_05784_,8.48
_06413_,8.48
_07212_,8.48
_07759_,8.48
_09451_,8.48
_10451_,8.48
_10923_,8.48
_11826_,8.48
_11951_,8.48
_12547_,8.48
_12641_,8.48
_12891_,8.48
_12907_,8.48
net261,8.48
net294,8.48
net592,8.48
Aligned_C[57],8.47
MaxExp[27],8.47
_01711_,8.46
_06808_,8.46
_08404_,8.46
_08688_,8.46
_11055_,8.46
_11110_,8.46
_11369_,8.46
_11165_,8.455
_00875_,8.44
_02125_,8.44
_05683_,8.44
_06039_,8.44
_06801_,8.44
_07078_,8.44
_07479_,8.44
_07608_,8.44
_08344_,8.44
_08528_,8.44
_08686_,8.44
_09103_,8.44
_09197_,8.44
_10429_,8.44
_11016_,8.44
_11083_,8.44
_11099_,8.44
_12645_,8.44
_12905_,8.44
u_multiplier.dp_c0_lo\[49\],8.44
net415,8.44
net999,8.44
_06743_,8.43
_01963_,8.42
_02367_,8.42
_07996_,8.42
_09611_,8.42
_01293_,8.41
_00059_,8.4
_02313_,8.4
_04256_,8.4
_06615_,8.4
_08263_,8.4
_09135_,8.4
_12449_,8.4
_12757_,8.4
MaxExp[29],8.39
B_in[27],8.38
B_in[5],8.38
C_in[27],8.38
_01908_,8.38
_03817_,8.38
_05522_,8.38
_07832_,8.38
_09993_,8.38
_10190_,8.38
net1034,8.38
_06561_,8.375
A_in[31],8.37
B_in[53],8.37
partial_products_carry[71],8.37
_00383_,8.36
_00389_,8.36
_00694_,8.36
_01310_,8.36
_01702_,8.36
_02819_,8.36
_04485_,8.36
_04927_,8.36
_06898_,8.36
_07993_,8.36
_09333_,8.36
_10317_,8.36
_11552_,8.36
_12776_,8.36
_03341_,8.355
_06103_,8.35
_01233_,8.34
_01726_,8.34
_01804_,8.34
_02075_,8.34
_02393_,8.34
_02651_,8.34
_03381_,8.34
_03851_,8.34
_05311_,8.34
_06579_,8.34
_08299_,8.34
_09722_,8.34
_10911_,8.34
_11320_,8.34
_00325_,8.32
_01682_,8.32
_04901_,8.32
_05661_,8.32
_06727_,8.32
_10871_,8.32
_11454_,8.32
_11775_,8.32
_11979_,8.32
_07701_,8.3
_11168_,8.3
Aligned_C[19],8.29
C_in[54],8.29
_01348_,8.28
_04771_,8.28
_09091_,8.28
_11324_,8.28
_00146_,8.26
_00189_,8.26
_00845_,8.26
_06120_,8.26
_09211_,8.26
_09396_,8.26
_12890_,8.26
partial_products_sum[64],8.25
_00103_,8.24
_00537_,8.24
_00744_,8.24
_01561_,8.24
_01861_,8.24
_02145_,8.24
_02419_,8.24
_03772_,8.24
_06578_,8.24
_06997_,8.24
_07055_,8.24
_07367_,8.24
_07499_,8.24
_08383_,8.24
_10576_,8.24
_10830_,8.24
_11412_,8.24
_11986_,8.24
_12029_,8.24
u_multiplier.dp_c0_lo\[47\],8.24
_00211_,8.22
_00716_,8.22
_02248_,8.22
_05451_,8.22
_11810_,8.22
net1005,8.22
_01158_,8.2
_01308_,8.2
_01914_,8.2
_02297_,8.2
_03210_,8.2
_05862_,8.2
_07005_,8.2
_07815_,8.2
_08038_,8.2
_08315_,8.2
_10627_,8.2
_10666_,8.2
_11987_,8.2
_12067_,8.2
_12546_,8.2
_07282_,8.185
Sign_AB[1],8.17
net861,8.17
_00021_,8.16
_00142_,8.16
_00183_,8.16
_00247_,8.16
_00346_,8.16
_03368_,8.16
_03806_,8.16
_06218_,8.16
_08073_,8.16
_08123_,8.16
_09220_,8.16
_10125_,8.16
u_align.Aligned_C\[0\],8.16
u_multiplier.dp_c0_lo\[11\],8.16
_01165_,8.155
A_in[49],8.15
B_in[17],8.15
B_in[25],8.15
B_in[28],8.15
C_in[39],8.15
_07226_,8.15
_00030_,8.14
_00714_,8.14
_00743_,8.14
_00922_,8.14
_01393_,8.14
_02042_,8.14
_02089_,8.14
_02731_,8.14
_03757_,8.14
_07228_,8.14
_07270_,8.14
_10489_,8.14
_11688_,8.14
_12113_,8.14
net301,8.14
net732,8.14
_00170_,8.12
_00921_,8.12
_00955_,8.12
_01248_,8.12
_01323_,8.12
_01526_,8.12
_01757_,8.12
_02398_,8.12
_04465_,8.12
_05748_,8.12
_06352_,8.12
_06493_,8.12
_07269_,8.12
_07497_,8.12
_07925_,8.12
_08378_,8.12
_08437_,8.12
_09406_,8.12
_09524_,8.12
_09592_,8.12
_09979_,8.12
_10000_,8.12
_10460_,8.12
_10701_,8.12
_11063_,8.12
_12004_,8.12
_12758_,8.12
_00076_,8.1
_00153_,8.1
_00371_,8.1
_00577_,8.1
_00646_,8.1
_00882_,8.1
_01325_,8.1
_01520_,8.1
_01571_,8.1
_01955_,8.1
_02560_,8.1
_02603_,8.1
_03150_,8.1
_04203_,8.1
_04484_,8.1
_06086_,8.1
_06373_,8.1
_07021_,8.1
_07637_,8.1
_08795_,8.1
_09339_,8.1
_10191_,8.1
_10809_,8.1
_11548_,8.1
_11968_,8.1
net207,8.1
_05092_,8.09
_00574_,8.08
_02457_,8.08
net890,8.08
