net,length_um
clknet_leaf_194_clk,42.16
_10017_,42.12
_13006_,42.12
_16119_,42.12
_19552_,42.12
_08651_,42.1
_17081_,42.1
_06659_,42.09
_17804_,42.085
_09604_,42.08
_02242_,42.06
_11083_,42.06
_19191_,42.04
u_stage3.Add_Rslt_mag\[41\],42.04
_04767_,42
_10519_,42
_19306_,42
u_stage3.Aligned_C\[116\],42
_12345_,41.98
_19009_,41.98
u_stage3.Sum\[75\],41.98
_00739_,41.96
_04999_,41.96
_13154_,41.94
_10448_,41.92
_15742_,41.92
clknet_leaf_148_clk,41.92
_12926_,41.9
net376,41.89
_05962_,41.88
_07537_,41.88
u_stage3.Aligned_C\[81\],41.87
_03839_,41.86
_19905_,41.84
clknet_leaf_147_clk,41.84
_10325_,41.835
_19236_,41.82
_05463_,41.79
_18763_,41.78
_19943_,41.76
_12304_,41.74
_18735_,41.72
_02352_,41.7
clknet_leaf_79_clk,41.7
_11911_,41.68
_17703_,41.68
_18680_,41.68
_17915_,41.66
_19806_,41.66
u_stage1.ProdASC_w\[17\],41.66
_16069_,41.65
_01090_,41.64
_16348_,41.64
_11648_,41.63
_09964_,41.62
_16066_,41.62
u_stage1.partial_products_sum_w\[111\],41.62
_12982_,41.61
_18146_,41.58
_19077_,41.58
_00871_,41.54
_14566_,41.54
_15880_,41.54
_16019_,41.54
_20009_,41.54
_08720_,41.52
_12112_,41.51
_15901_,41.5
_19086_,41.49
_16917_,41.48
_01976_,41.47
_04261_,41.47
_04691_,41.44
_08506_,41.44
_12701_,41.44
_12809_,41.44
_19072_,41.44
_15801_,41.42
u_stage3.Aligned_C\[95\],41.42
clknet_leaf_98_clk,41.42
_18384_,41.4
_18687_,41.4
u_stage3.Add_Rslt_mag\[44\],41.39
_19502_,41.38
_17104_,41.33
_07255_,41.32
_19604_,41.32
net250,41.32
_05040_,41.3
_07578_,41.3
_13642_,41.3
_18461_,41.3
_19273_,41.3
u_stage3.Add_Rslt_mag\[71\],41.28
_02471_,41.27
_08824_,41.26
_19076_,41.26
_19239_,41.26
_19562_,41.26
u_stage3.Aligned_C\[66\],41.26
_13009_,41.24
net277,41.24
u_stage3.Add_Rslt_mag\[67\],41.21
_19598_,41.2
_20722_,41.2
_15468_,41.18
_06797_,41.16
_15985_,41.16
_19637_,41.16
_20719_,41.16
_09010_,41.14
_11504_,41.14
_13240_,41.14
_01577_,41.12
_08803_,41.1
_01899_,41.08
_02862_,41.08
_05886_,41.08
_09798_,41.08
_19577_,41.08
_19405_,41.06
_09821_,41.04
_16889_,41.04
_13352_,41.02
_13515_,41.02
_16825_,41.02
_11684_,41
_18293_,41
_18603_,41
_19854_,41
_15571_,40.98
_04045_,40.96
u_stage3.Add_Rslt_mag\[39\],40.9
_11570_,40.84
_16391_,40.84
_04623_,40.82
_09620_,40.82
_11810_,40.82
_18100_,40.82
_19747_,40.82
_05378_,40.8
_14544_,40.8
_18695_,40.8
_07478_,40.78
_13490_,40.78
_12173_,40.76
_12677_,40.76
clknet_leaf_1_clk,40.74
_17541_,40.735
_01493_,40.72
_16344_,40.72
_16841_,40.72
_06760_,40.7
u_stage3.Sum\[116\],40.7
clknet_leaf_68_clk,40.7
_07127_,40.68
_11872_,40.68
_00608_,40.67
_02170_,40.66
_06877_,40.66
_16381_,40.66
_12908_,40.64
_07818_,40.62
_12699_,40.62
_13099_,40.62
_01864_,40.6
_00654_,40.58
_00781_,40.58
_00803_,40.58
_07626_,40.58
u_stage1.C_reg\[50\],40.565
_14547_,40.55
_02573_,40.54
_10920_,40.54
_00169_,40.52
_13354_,40.52
_19392_,40.5
_20315_,40.46
_05020_,40.44
_08793_,40.44
_13014_,40.42
_16746_,40.4
_09830_,40.38
_15217_,40.38
_15418_,40.38
u_stage3.Aligned_C\[123\],40.38
_11047_,40.37
u_stage1.partial_products_carry\[46\],40.36
net517,40.36
_16767_,40.34
_01039_,40.335
_15944_,40.32
_05997_,40.3
_16571_,40.3
_11512_,40.28
_16350_,40.28
u_stage1.C_reg\[46\],40.28
_05566_,40.275
_20237_,40.26
_05688_,40.22
_08836_,40.2
_17547_,40.2
_17732_,40.19
_12847_,40.16
net660,40.16
_01852_,40.14
_14471_,40.14
_10734_,40.12
_15443_,40.11
_13625_,40.1
_09686_,40.08
_11620_,40.06
_12518_,40.06
u_stage1.C_sign_raw\[0\],40.055
_02460_,40.02
u_stage1.Aligned_C_w\[101\],40.02
_04236_,40
_15184_,40
_00762_,39.95
_12502_,39.94
_10958_,39.93
_06986_,39.92
_20098_,39.92
u_stage3.Add_Rslt_mag\[106\],39.92
_18738_,39.9
_04694_,39.86
_11622_,39.86
_19720_,39.86
_15213_,39.84
_16290_,39.84
_19070_,39.84
_19431_,39.84
_16892_,39.825
_04668_,39.82
_05262_,39.82
_12068_,39.82
_13182_,39.82
_16194_,39.82
_03150_,39.805
_18281_,39.8
_20007_,39.79
_12193_,39.73
u_stage3.Aligned_C\[25\],39.72
_00970_,39.7
_10086_,39.7
_11499_,39.7
_14741_,39.7
_16217_,39.7
_09875_,39.68
_19883_,39.68
_19776_,39.66
_21081_,39.66
_19859_,39.655
u_stage1.A_reg\[38\],39.645
_11743_,39.62
_21284_,39.62
u_stage3.Add_Rslt_mag\[74\],39.62
_07982_,39.6
_14540_,39.56
_15974_,39.56
_12058_,39.54
_03498_,39.51
_01274_,39.5
_01106_,39.48
_05549_,39.48
_15142_,39.48
_15963_,39.48
_01887_,39.46
_07903_,39.43
_05523_,39.42
_05431_,39.4
_20199_,39.4
u_stage1.Aligned_C\[10\],39.4
u_stage1.Aligned_C\[8\],39.4
_11612_,39.38
u_stage3.Add_Rslt_mag\[82\],39.38
_16351_,39.36
_17202_,39.36
_08430_,39.34
_17896_,39.34
_15506_,39.32
_21286_,39.32
u_stage3.Add_Rslt_mag\[77\],39.315
_15316_,39.28
_16156_,39.28
_01492_,39.26
_08187_,39.26
_05369_,39.22
net221,39.22
_20365_,39.215
_10106_,39.2
_10323_,39.18
_19300_,39.18
_15642_,39.16
_11680_,39.14
_16118_,39.14
_12151_,39.12
_02403_,39.1
_18456_,39.1
clknet_leaf_189_clk,39.1
_16439_,39.08
u_stage1.Prec_reg\[1\],39.08
_08265_,39.04
_11260_,39.04
_19170_,39.04
net228,39.04
_16292_,39.02
_00634_,39
_06137_,39
_15113_,38.99
_11536_,38.98
_12267_,38.98
_14670_,38.98
_17735_,38.98
_19028_,38.98
_14776_,38.96
_00611_,38.955
_10437_,38.94
_12553_,38.94
_14920_,38.94
_05941_,38.92
_07955_,38.92
_15615_,38.92
u_stage3.Aligned_C\[30\],38.92
_09321_,38.9
_09946_,38.9
_12936_,38.9
_19162_,38.9
_18508_,38.88
u_stage1.partial_products_sum\[106\],38.88
_13465_,38.86
_19339_,38.86
_19372_,38.86
_15970_,38.85
_03813_,38.84
_08583_,38.84
_15221_,38.84
_10322_,38.82
u_stage1.Aligned_C_w\[80\],38.82
_11669_,38.78
_12712_,38.78
_19149_,38.78
_10039_,38.76
_15342_,38.76
_16224_,38.76
_14554_,38.74
_07395_,38.73
_06288_,38.72
_05212_,38.68
_03779_,38.66
_10462_,38.66
_12814_,38.64
_15117_,38.64
_17619_,38.64
clknet_leaf_95_clk,38.62
_18460_,38.61
net217,38.6
_11767_,38.58
_09879_,38.52
_16151_,38.52
_16186_,38.52
_11772_,38.5
_12977_,38.5
_08573_,38.48
_13013_,38.48
_17738_,38.48
_18388_,38.48
_20628_,38.48
_04708_,38.46
net402,38.46
_17012_,38.41
_05353_,38.4
_07760_,38.4
_17224_,38.4
_17624_,38.4
u_stage3.Sum\[120\],38.4
_12127_,38.36
_20960_,38.36
u_stage3.Add_Rslt_mag\[162\],38.36
_18166_,38.35
_19016_,38.34
_12118_,38.32
_16575_,38.3
u_stage3.Sum\[90\],38.28
_18774_,38.275
_08507_,38.26
_20603_,38.26
_11768_,38.23
_12940_,38.22
_03279_,38.2
_05343_,38.2
_15143_,38.2
u_stage3.Add_Rslt_mag\[128\],38.2
_09969_,38.18
_11041_,38.18
_16797_,38.18
_19134_,38.18
_11479_,38.16
_14509_,38.16
_07944_,38.14
_09139_,38.14
_13672_,38.13
_19534_,38.11
_05097_,38.1
_06965_,38.1
_01446_,38.08
_09833_,38.08
u_stage3.Add_Rslt_mag\[92\],38.08
_03929_,38.06
_19286_,38.06
_19821_,38.06
_08965_,38.04
_15156_,38.04
_15805_,38.04
_17214_,38.04
_05211_,38.02
_05864_,38.02
_07371_,38.02
_19043_,38.02
_07355_,38
_09975_,38
_15262_,38
u_stage3.Aligned_C\[27\],38
_01619_,37.98
_14662_,37.98
_19378_,37.98
_11812_,37.92
_10321_,37.9
_19080_,37.9
_17532_,37.89
_05368_,37.86
_10020_,37.86
net565,37.86
_07766_,37.85
_18862_,37.85
_06934_,37.83
net684,37.8
_01624_,37.78
_03575_,37.78
_07087_,37.78
_09234_,37.78
_12662_,37.76
_14706_,37.76
u_stage1.Aligned_C\[13\],37.74
_01299_,37.72
_12053_,37.72
_16108_,37.72
u_stage1.Aligned_C_w\[157\],37.72
_15512_,37.7
_15936_,37.7
_19516_,37.7
_15216_,37.68
_19059_,37.68
_08798_,37.66
_16346_,37.64
_07321_,37.58
_15502_,37.58
_20571_,37.56
u_stage1.partial_products_sum\[66\],37.56
_16639_,37.54
u_stage1.A_reg\[37\],37.54
_01729_,37.52
_04110_,37.52
_21172_,37.52
u_stage3.Sum\[96\],37.5
_01137_,37.48
_06654_,37.48
_07857_,37.48
_20856_,37.45
_12284_,37.44
_14913_,37.44
_19958_,37.44
_08933_,37.435
_20351_,37.42
_08942_,37.4
_13061_,37.4
_17248_,37.4
_20459_,37.4
u_stage3.Aligned_C\[139\],37.4
u_stage3.Aligned_C\[46\],37.4
_07930_,37.38
_15855_,37.38
_19334_,37.36
u_stage3.Add_Rslt_mag\[83\],37.36
_06024_,37.34
_07988_,37.34
_15645_,37.34
_11452_,37.32
_16690_,37.32
_18024_,37.32
_18974_,37.32
_19713_,37.32
_10722_,37.3
_11361_,37.3
_19190_,37.3
_13001_,37.24
_19624_,37.24
_12511_,37.22
_17833_,37.22
_18928_,37.22
_11411_,37.2
_18837_,37.2
u_stage1.Aligned_C\[9\],37.2
_09432_,37.18
_12132_,37.18
_18967_,37.14
_11462_,37.13
_06407_,37.12
_05295_,37.09
_21292_,37.08
clknet_leaf_103_clk,37.08
_20280_,37.06
_03471_,37.02
_05580_,37.02
_14465_,37.02
_18473_,37.02
_19888_,37.02
_02820_,37
_12718_,36.98
_01780_,36.96
_11563_,36.92
_02149_,36.915
_18462_,36.91
_14470_,36.905
_11876_,36.9
_19019_,36.9
_19020_,36.9
_19181_,36.88
_14543_,36.86
_09655_,36.82
u_stage1.C_reg\[6\],36.82
u_stage3.Aligned_C\[91\],36.82
_05620_,36.8
_08007_,36.79
_06990_,36.78
_14848_,36.78
net202,36.76
_19285_,36.72
_09881_,36.7
_16993_,36.7
u_stage3.Aligned_C\[24\],36.7
_10007_,36.68
_14842_,36.68
_01374_,36.66
_13555_,36.66
_18737_,36.66
_15865_,36.645
_11665_,36.64
_13124_,36.64
_05605_,36.62
_03141_,36.6
_09606_,36.6
_16591_,36.6
_12886_,36.56
_14394_,36.56
_02907_,36.54
_13422_,36.54
clknet_leaf_111_clk,36.54
_03148_,36.515
_07337_,36.5
u_stage1.Aligned_C_w\[94\],36.5
_03180_,36.48
_04941_,36.48
_12932_,36.48
_14933_,36.48
_13362_,36.46
_14354_,36.46
_06330_,36.4
u_stage3.Aligned_C\[33\],36.4
_20687_,36.39
_05719_,36.38
_08719_,36.38
_20369_,36.38
_14925_,36.36
_19242_,36.36
_11153_,36.35
_14928_,36.34
_15472_,36.34
_17572_,36.34
_03726_,36.32
_16235_,36.32
_08611_,36.3
_09394_,36.3
_19139_,36.3
u_stage3.Aligned_C\[119\],36.3
_10131_,36.28
_16051_,36.28
u_stage1.ProdASC_w\[16\],36.28
u_stage4.MaxExp_s3\[29\],36.28
_11460_,36.26
_20670_,36.255
u_stage3.Aligned_C\[28\],36.24
_18746_,36.23
_07342_,36.22
u_stage1.partial_products_sum\[75\],36.22
_04886_,36.2
_05352_,36.2
_17407_,36.19
_09602_,36.18
_18604_,36.18
_05382_,36.12
_09051_,36.12
_04351_,36.1
_07418_,36.1
_08151_,36.1
_11704_,36.1
_18810_,36.1
_04299_,36.08
_18840_,36.08
_08783_,36.06
_13654_,36.06
_15634_,36.06
_15971_,36.04
_00978_,36.01
_02105_,35.96
_04486_,35.945
_11654_,35.94
_12114_,35.94
_18425_,35.94
_18971_,35.94
_18818_,35.92
u_stage3.Add_Rslt_mag\[73\],35.92
_18913_,35.91
_02758_,35.9
_03215_,35.9
_12810_,35.9
_19803_,35.9
_18045_,35.88
_03232_,35.86
_08349_,35.86
_18434_,35.86
_04901_,35.855
u_stage3.Add_Rslt_mag\[135\],35.85
_20537_,35.845
_13526_,35.84
_19579_,35.84
_20804_,35.84
_04126_,35.8
_08876_,35.8
_14305_,35.8
_15735_,35.8
_16318_,35.8
clknet_leaf_76_clk,35.8
_01713_,35.78
_16277_,35.78
_06057_,35.76
_19408_,35.76
_19731_,35.76
u_stage3.Prec\[1\],35.76
_09224_,35.74
_16046_,35.74
_19490_,35.74
_19938_,35.74
u_stage1.partial_products_carry_w\[45\],35.74
_15214_,35.72
_19783_,35.72
_01745_,35.71
_03664_,35.7
_09497_,35.7
_12549_,35.7
_13384_,35.7
u_stage3.Aligned_C\[92\],35.7
_07465_,35.68
_09491_,35.68
_09719_,35.66
_17897_,35.66
_11217_,35.645
_19271_,35.64
_21115_,35.64
_15973_,35.62
u_stage1.partial_products_carry\[22\],35.62
_09818_,35.61
_10440_,35.6
_16240_,35.6
clknet_leaf_146_clk,35.6
_05529_,35.58
_05622_,35.58
_10042_,35.58
u_stage3.Aligned_C\[90\],35.56
_16262_,35.55
_04319_,35.54
_17230_,35.54
_18970_,35.54
u_stage3.Aligned_C\[53\],35.54
_10145_,35.52
_15114_,35.52
_20265_,35.52
_09989_,35.5
_16499_,35.5
_17343_,35.48
_19649_,35.48
net591,35.48
u_stage3.Add_Rslt_mag\[137\],35.46
_11667_,35.44
_08995_,35.42
_12695_,35.42
_15087_,35.42
_16597_,35.42
_16739_,35.405
_02752_,35.4
_12253_,35.4
_19478_,35.34
_20691_,35.34
_11545_,35.32
u_stage3.Add_Rslt_mag\[38\],35.3
_14931_,35.28
_17966_,35.28
_11390_,35.275
_16083_,35.26
_07767_,35.255
_14786_,35.25
_03766_,35.24
_06195_,35.24
_12828_,35.24
_15636_,35.24
_18438_,35.24
_09472_,35.22
_09290_,35.2
_00603_,35.18
u_stage1.partial_products_sum\[45\],35.18
u_stage3.Add_Rslt_mag\[134\],35.165
_14365_,35.16
_19079_,35.16
_03040_,35.155
_11490_,35.15
_19447_,35.14
_01692_,35.12
_16231_,35.12
net686,35.1
_06944_,35.08
_15111_,35.08
_17591_,35.08
_19623_,35.06
_03675_,35.02
_06647_,35.02
_11044_,35.02
_14355_,35.02
_12109_,35
_19082_,35
_16289_,34.995
net640,34.98
_09145_,34.96
_13676_,34.96
_19256_,34.96
_09805_,34.94
_20445_,34.94
_11391_,34.92
u_stage4.MaxExp_s3\[18\],34.92
_00927_,34.9
_17109_,34.9
_19320_,34.9
_02742_,34.88
_16370_,34.88
_20528_,34.88
u_stage1.Aligned_C\[34\],34.88
_06684_,34.86
_14785_,34.86
_01021_,34.85
_12107_,34.85
_12816_,34.84
_20075_,34.84
_02794_,34.82
_14843_,34.82
_19057_,34.8
_20015_,34.8
_21171_,34.8
u_stage1.Aligned_C\[39\],34.8
_20105_,34.765
u_stage1.partial_products_sum_w\[46\],34.765
_15978_,34.74
_02566_,34.72
_03440_,34.72
_10847_,34.72
_13534_,34.72
_16184_,34.7
_19463_,34.7
u_stage1.partial_products_sum_w\[6\],34.7
_13269_,34.68
_17785_,34.68
_19052_,34.68
_19438_,34.68
_15118_,34.66
_16886_,34.66
_18416_,34.66
_19674_,34.66
_15447_,34.64
_19895_,34.63
_10030_,34.6
_01553_,34.58
u_stage1.ProdASC_w\[53\],34.58
_16573_,34.56
_18080_,34.56
_19597_,34.56
_02596_,34.52
_15751_,34.52
u_stage1.partial_products_carry_w\[94\],34.52
_10834_,34.48
_12758_,34.47
u_stage3.Sum\[81\],34.46
net651,34.46
_00751_,34.44
_09410_,34.44
_12920_,34.44
_14551_,34.44
_15089_,34.44
u_stage1.ProdASC\[1\],34.44
u_stage3.Sign_C\[3\],34.42
u_stage1.partial_products_sum\[44\],34.41
_09538_,34.405
_12928_,34.4
_07320_,34.38
_18824_,34.38
_18920_,34.38
_19568_,34.38
u_stage1.u_multiplier.dp_c0_lo\[45\],34.38
net62,34.38
_00698_,34.36
_05118_,34.36
_11993_,34.36
_14826_,34.36
u_stage1.Aligned_C\[52\],34.34
_15386_,34.32
_17951_,34.32
_08065_,34.3
_16565_,34.3
_19138_,34.3
_04816_,34.27
_06414_,34.26
_09855_,34.245
_02342_,34.24
_00976_,34.22
_16196_,34.22
_05972_,34.18
_09336_,34.18
u_stage3.Add_Rslt_mag\[57\],34.18
_02442_,34.16
_09671_,34.16
_08338_,34.15
_12146_,34.14
net246,34.12
_14719_,34.11
_18264_,34.1
_20875_,34.1
u_stage3.Add_Rslt_mag\[3\],34.1
_01450_,34.08
_05098_,34.08
_14555_,34.08
_11166_,34.06
_12446_,34.06
u_stage1.partial_products_sum_w\[60\],34.06
_16291_,34.04
_19527_,34.04
_21093_,34.04
_08163_,34
_06742_,33.98
_18830_,33.98
u_stage3.Aligned_C\[8\],33.98
_10254_,33.96
_01300_,33.95
_01744_,33.94
_10773_,33.94
_12115_,33.94
_12344_,33.94
_01165_,33.92
_09437_,33.88
_15134_,33.88
_05880_,33.84
_12720_,33.84
_13249_,33.84
_18883_,33.84
_02885_,33.82
u_stage3.Aligned_C\[42\],33.82
_00643_,33.8
_03980_,33.8
_07354_,33.8
_09092_,33.8
_02113_,33.78
_02294_,33.78
_09504_,33.78
_12070_,33.78
_19430_,33.76
_09729_,33.75
_19186_,33.74
u_stage3.Add_Rslt_mag\[151\],33.74
_18866_,33.72
_05975_,33.7
u_stage1.Aligned_C_w\[46\],33.7
_02748_,33.68
_05811_,33.68
_12365_,33.68
_15679_,33.66
_16451_,33.66
_21167_,33.66
_21050_,33.64
u_stage3.Add_Rslt_mag\[16\],33.64
_04773_,33.62
_14680_,33.62
_18976_,33.62
_19168_,33.62
_19842_,33.62
_16611_,33.615
_10337_,33.61
_02355_,33.6
_17884_,33.6
_20517_,33.6
_06690_,33.58
_09125_,33.56
_14281_,33.56
_19607_,33.56
_20011_,33.56
_15961_,33.55
_07718_,33.54
_16491_,33.54
_19554_,33.54
_07188_,33.52
_20018_,33.52
_05140_,33.5
_09502_,33.5
_15165_,33.5
_15600_,33.5
_18424_,33.5
_19146_,33.5
_13329_,33.48
_09817_,33.46
_10504_,33.46
u_stage1.Aligned_C\[31\],33.46
_06616_,33.44
_06686_,33.44
_14375_,33.44
_10723_,33.38
_01919_,33.34
_07075_,33.34
_09558_,33.34
_17727_,33.34
_06101_,33.32
_12066_,33.32
_17758_,33.32
_19017_,33.32
_06335_,33.3
u_stage1.partial_products_carry\[62\],33.3
_16698_,33.28
_00668_,33.26
_02535_,33.26
_12095_,33.26
_13215_,33.26
_15112_,33.26
_18743_,33.26
_18955_,33.26
_02653_,33.25
_02099_,33.24
_15371_,33.24
_16099_,33.24
_09681_,33.22
_14442_,33.22
_15558_,33.22
_14407_,33.18
_16322_,33.18
u_stage3.Aligned_C\[36\],33.18
_15367_,33.16
_09279_,33.14
clknet_leaf_25_clk,33.14
_11383_,33.12
clknet_leaf_72_clk,33.12
_03374_,33.1
_08906_,33.1
_17370_,33.1
_18277_,33.1
_07752_,33.09
_04476_,33.08
_07795_,33.08
_12470_,33.08
_11233_,33.06
_11610_,33.06
_16779_,33.06
_20635_,33.06
_08546_,33.04
_18440_,33.04
_11463_,33.02
_12706_,33.02
_13475_,33.02
_12073_,33.005
_10306_,33
_12290_,33
_12333_,33
u_stage1.Aligned_C_w\[133\],33
_19385_,32.98
u_stage1.Aligned_C_w\[149\],32.98
_12819_,32.96
_15410_,32.96
u_stage3.Add_Rslt_mag\[52\],32.96
u_stage3.Aligned_C\[75\],32.96
_08775_,32.94
_13058_,32.94
_14527_,32.94
_17713_,32.94
_13232_,32.93
_18484_,32.925
_08272_,32.92
_12709_,32.92
_16293_,32.92
u_stage3.Add_Rslt_mag\[126\],32.92
_21240_,32.9
u_stage1.partial_products_carry\[68\],32.89
_01313_,32.88
_16972_,32.88
_19244_,32.88
_08109_,32.86
_11421_,32.86
_18727_,32.86
_05099_,32.84
_08414_,32.84
_09987_,32.84
_16152_,32.84
_20096_,32.835
_18518_,32.83
_06701_,32.8
_07372_,32.8
_07675_,32.8
_09247_,32.8
_19852_,32.8
u_stage3.Aligned_C\[113\],32.8
_12745_,32.79
_00677_,32.78
_17604_,32.76
_06080_,32.74
_15086_,32.74
_15409_,32.74
_08988_,32.7
_12850_,32.7
_17022_,32.7
_18076_,32.7
_06221_,32.69
_07207_,32.68
_09761_,32.68
_12931_,32.68
_14372_,32.68
_17919_,32.66
_20949_,32.66
_04790_,32.64
_14488_,32.64
_15107_,32.64
_12380_,32.62
_19560_,32.61
_10854_,32.6
_12538_,32.6
_13518_,32.6
_15155_,32.6
u_stage3.Add_Rslt_mag\[26\],32.6
u_stage3.Aligned_C\[29\],32.6
_11491_,32.58
_16205_,32.58
_19452_,32.58
_19972_,32.58
net292,32.565
_05718_,32.56
_16542_,32.56
_17524_,32.56
_20701_,32.56
_03407_,32.54
_16012_,32.54
clknet_leaf_195_clk,32.54
_10980_,32.52
_11484_,32.52
_10785_,32.5
_17108_,32.5
_15079_,32.49
_00853_,32.48
_15633_,32.48
_18822_,32.48
net365,32.47
_11923_,32.46
_13258_,32.46
_16177_,32.46
clknet_leaf_61_clk,32.46
net612,32.44
_03188_,32.42
_16490_,32.42
_17661_,32.42
_19365_,32.42
_19416_,32.42
u_stage3.Aligned_C\[16\],32.42
clknet_leaf_182_clk,32.42
_01599_,32.4
_14445_,32.4
_15359_,32.4
_17520_,32.4
u_stage3.Add_Rslt_mag\[21\],32.4
u_stage3.Add_Rslt_mag\[88\],32.4
_06360_,32.38
_08076_,32.38
_12860_,32.38
_13063_,32.38
_16023_,32.38
_16600_,32.38
_06535_,32.37
u_stage3.Sum\[111\],32.365
_09426_,32.36
_10094_,32.36
_15601_,32.36
_18408_,32.36
u_stage3.Aligned_C\[121\],32.36
_19022_,32.35
_08485_,32.34
_09401_,32.34
u_stage1.Aligned_C_w\[62\],32.34
_12573_,32.32
_15147_,32.32
_06931_,32.3
_08314_,32.29
_18216_,32.285
_01571_,32.28
_11907_,32.28
_15209_,32.28
_09866_,32.26
_11608_,32.26
_11984_,32.26
u_stage1.u_multiplier.dp_c0_lo\[46\],32.26
_02645_,32.255
_02866_,32.24
_11550_,32.24
_18296_,32.24
u_stage3.Sum\[100\],32.24
_20745_,32.22
u_stage1.partial_products_sum\[48\],32.22
u_stage3.Sum\[123\],32.22
_04103_,32.2
_06766_,32.2
_12317_,32.2
_16683_,32.2
net695,32.2
_09281_,32.18
_16788_,32.18
_03002_,32.16
_06068_,32.16
_09219_,32.16
_16723_,32.16
_19054_,32.16
u_stage3.Aligned_C\[102\],32.155
_02243_,32.14
_07179_,32.14
_08592_,32.14
_09157_,32.14
_14823_,32.14
_19276_,32.14
u_stage1.C_reg\[20\],32.14
u_stage1.partial_products_carry\[54\],32.14
_05666_,32.12
_16320_,32.12
u_stage3.Sum\[101\],32.1
clknet_leaf_117_clk,32.1
_09289_,32.08
_19844_,32.08
_20081_,32.08
_03493_,32.06
_09181_,32.06
_15405_,32.06
_18926_,32.06
_00908_,32.04
_11445_,32.04
_12488_,32.04
u_stage1.B_reg\[19\],32.04
_06543_,32.02
_17483_,32.02
net665,32.02
u_stage3.Add_Rslt_mag\[125\],32
_08872_,31.99
_10517_,31.98
_16206_,31.98
_01147_,31.94
_18463_,31.94
u_stage3.Aligned_C\[60\],31.94
_15669_,31.92
_17887_,31.92
_19948_,31.92
_08874_,31.9
_11363_,31.9
_12170_,31.9
_15346_,31.9
_02329_,31.88
_02545_,31.88
_05334_,31.88
_09350_,31.88
_09914_,31.88
_08453_,31.86
net536,31.86
_10728_,31.84
_17134_,31.84
_20048_,31.84
_17734_,31.82
_15926_,31.8
_17819_,31.775
_10992_,31.77
_13056_,31.76
_13650_,31.76
_21295_,31.76
u_stage3.Aligned_C\[115\],31.76
_08956_,31.74
_03970_,31.72
_16183_,31.72
u_stage1.C_reg\[37\],31.72
_04111_,31.7
_13315_,31.7
_14421_,31.7
_15570_,31.7
_02860_,31.68
_05319_,31.68
_08235_,31.68
_11628_,31.68
_18873_,31.665
_04612_,31.66
_07153_,31.66
_03039_,31.615
_01408_,31.6
_05297_,31.6
u_stage1.partial_products_sum\[67\],31.6
clknet_leaf_150_clk,31.6
_18417_,31.58
u_stage1.Aligned_C_w\[128\],31.58
net233,31.58
_01051_,31.56
_05069_,31.56
_05358_,31.56
_06121_,31.56
_09283_,31.56
_11549_,31.56
_17146_,31.56
_18520_,31.56
_04117_,31.54
_07174_,31.54
_12351_,31.54
_14411_,31.54
_15219_,31.54
_16086_,31.54
_17137_,31.54
_18027_,31.54
_18435_,31.54
_19132_,31.54
_19269_,31.54
_14532_,31.525
_05224_,31.52
_10088_,31.52
_09535_,31.5
_18872_,31.5
u_stage1.partial_products_sum\[68\],31.5
_03704_,31.48
_15098_,31.48
_18749_,31.48
_18841_,31.48
_18033_,31.46
_18273_,31.46
_19919_,31.46
_21173_,31.46
u_stage3.Add_Rslt_mag\[61\],31.46
u_stage3.Sum\[131\],31.46
_03330_,31.45
_08117_,31.44
_01119_,31.42
_03413_,31.42
_15879_,31.42
_15998_,31.42
_16193_,31.42
_20087_,31.42
_20675_,31.42
_16705_,31.4
_16219_,31.38
_16657_,31.38
_11432_,31.36
_16506_,31.36
_19051_,31.36
u_stage1.partial_products_carry_w\[27\],31.36
_05456_,31.34
_15877_,31.34
clknet_leaf_96_clk,31.34
_03799_,31.32
_16215_,31.32
_18602_,31.32
_18826_,31.32
_03701_,31.3
_06128_,31.3
_15477_,31.3
_15810_,31.3
_18953_,31.28
_17319_,31.26
_20682_,31.26
_03469_,31.24
_17152_,31.24
_21104_,31.24
net368,31.24
_14343_,31.22
clknet_leaf_12_clk,31.22
u_stage1.Prec_reg\[0\],31.205
_03871_,31.2
_20264_,31.2
u_stage1.Aligned_C\[118\],31.2
_05875_,31.18
_15577_,31.16
_19961_,31.16
u_stage3.Aligned_C\[82\],31.14
_01354_,31.12
_14890_,31.1
_06191_,31.08
_12338_,31.08
_15711_,31.08
_16221_,31.08
_16483_,31.08
u_stage1.Aligned_C\[60\],31.08
net539,31.08
_01015_,31.06
_12489_,31.06
_02207_,31.04
_04539_,31.04
_09751_,31.04
u_stage3.Aligned_C\[65\],31.04
_15115_,31.02
_06118_,30.98
_11538_,30.98
_12568_,30.98
_14597_,30.98
_16942_,30.98
_17890_,30.98
_06321_,30.96
_02096_,30.94
_01095_,30.92
_12108_,30.92
_17776_,30.92
u_stage3.Add_Rslt_mag\[24\],30.92
u_stage3.Sum\[140\],30.91
_16122_,30.9
_16329_,30.9
_19011_,30.9
_09196_,30.88
_11708_,30.88
u_stage1.C_sign_raw\[3\],30.865
_09682_,30.84
_11874_,30.84
_20231_,30.84
_20850_,30.84
_20545_,30.82
_06465_,30.8
_14478_,30.8
_18423_,30.8
_12829_,30.78
_18760_,30.78
_20438_,30.76
_04690_,30.74
_05606_,30.74
_09127_,30.74
_09687_,30.74
_19363_,30.74
_19663_,30.74
_20218_,30.74
